"Provider.Number","MORT.30.AMI.Achievement.Threshold","MORT.30.AMI.Benchmark","MORT.30.AMI.Baseline.Rate","MORT.30.AMI.Performance.Rate","MORT.30.AMI.Achievement.Points","MORT.30.AMI.Improvement.Points","MORT.30.AMI.Measure.Score","MORT.30.HF.Achievement.Threshold","MORT.30.HF.Benchmark","MORT.30.HF.Baseline.Rate","MORT.30.HF.Performance.Rate","MORT.30.HF.Achievement.Points","MORT.30.HF.Improvement.Points","MORT.30.HF.Measure.Score","MORT.30.PN.Achievement.Threshold","MORT.30.PN.Benchmark","MORT.30.PN.Baseline.Rate","MORT.30.PN.Performance.Rate","MORT.30.PN.Achievement.Points","MORT.30.PN.Improvement.Points","MORT.30.PN.Measure.Score","PSI.90.Achievement.Threshold","PSI.90.Benchmark","PSI.90.Baseline.Rate","PSI.90.Performance.Rate","PSI.90.Achievement.Points","PSI.90.Improvement.Points","PSI.90.Measure.Score","HAI.1.Achievement.Threshold","HAI.1.Benchmark","HAI.1.Baseline.Rate","HAI.1.Performance.Rate","HAI.1.Achievement.Points","HAI.1.Improvement.Points","HAI.1.Measure.Score","HAI.2.Achievement.Threshold","HAI.2.Benchmark","HAI.2.Baseline.Rate","HAI.2.Performance.Rate","HAI.2.Achievement.Points","HAI.2.Improvement.Points","HAI.2.Measure.Score","Combined.SSI.Measure.Score","HAI.3.Achievement.Threshold","HAI.3.Benchmark","HAI.3.Baseline.Rate","HAI.3.Performance.Rate","HAI.3.Achievement.Points","HAI.3.Improvement.Points","HAI.3.Measure.Score","HAI.4.Achievement.Threshold","HAI.4.Benchmark","HAI.4.Baseline.Rate","HAI.4.Performance.Rate","HAI.4.Achievement.Points","HAI.4.Improvement.Points","HAI.4.Measure.Score","HAI.5.Achievement.Threshold","HAI.5.Benchmark","HAI.5.Baseline.Rate","HAI.5.Performance.Rate","HAI.5.Achievement.Points","HAI.5.Improvement.Points","HAI.5.Measure.Score","HAI.6.Achievement.Threshold","HAI.6.Benchmark","HAI.6.Baseline.Rate","HAI.6.Performance.Rate","HAI.6.Achievement.Points","HAI.6.Improvement.Points","HAI.6.Measure.Score","PC.01.Achievement.Threshold","PC.01.Benchmark","PC.01.Baseline.Rate","PC.01.Performance.Rate","PC.01.Achievement.Points","PC.01.Improvement.Points","PC.01.Measure.Score"
450029,0.850916,0.873053,"0.804997","0.844058","0 out of 10","5 out of 9","5 out of 10",0.883421,0.907656,"0.889189","0.891739","4 out of 10","1 out of 9","4 out of 10",0.88286,0.9079,"0.872197","0.888335","2 out of 10","4 out of 9","4 out of 10",0.964542,0.709498,"0.613653","0.536175","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.402","0.166","5 out of 10","5 out of 9","5 out of 10",0.906,0,"1.915","1.510","0 out of 10","2 out of 9","2 out of 10","4 out of 10",0.824,0,"0.666","0.514","4 out of 10","2 out of 9","4 out of 10",0.71,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.767,0,"0.540","1.448","0 out of 10","0 out of 9","0 out of 10",0.805,0.004,"0.250","0.929","0 out of 10","0 out of 9","0 out of 10",0.020408,0,"0.056604","0.038043","0 out of 10","3 out of 9","3 out of 10"
450032,0.850916,0.873053,"0.851076","0.866694","Not Available","Not Available","Not Available",0.883421,0.907656,"0.877987","0.892845","4 out of 10","5 out of 9","5 out of 10",0.88286,0.9079,"0.903368","0.891387","4 out of 10","0 out of 9","4 out of 10",0.964542,0.709498,"1.401108","0.743255","8 out of 10","9 out of 9","9 out of 10",0.369,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.906,0,"0.826","Not Available","Not Available","Not Available","Not Available","Not Available",0.824,0,"0.690","Not Available","Not Available","Not Available","Not Available",0.71,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.767,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.805,0.004,"0.685","0.516","4 out of 10","2 out of 9","4 out of 10",0.020408,0,"0.030303","0.018519","1 out of 10","3 out of 9","3 out of 10"
450033,0.850916,0.873053,"0.854736","0.855725","2 out of 10","0 out of 9","2 out of 10",0.883421,0.907656,"0.880961","0.898640","6 out of 10","6 out of 9","6 out of 10",0.88286,0.9079,"0.910291","0.911256","10 out of 10","9 out of 9","10 out of 10",0.964542,0.709498,"0.851108","0.430619","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.470","0.476","0 out of 10","0 out of 9","0 out of 10",0.906,0,"1.244","1.080","0 out of 10","1 out of 9","1 out of 10","5 out of 10",0.824,0,"1.127","0.851","0 out of 10","2 out of 9","2 out of 10",0.71,0,"0.465","0.000","10 out of 10","9 out of 9","10 out of 10",0.767,0,"1.002","0.179","7 out of 10","8 out of 9","8 out of 10",0.805,0.004,"0.199","0.489","4 out of 10","0 out of 9","4 out of 10",0.020408,0,"0.070175","0.011628","4 out of 10","8 out of 9","8 out of 10"
450034,0.850916,0.873053,"0.848399","0.864437","6 out of 10","6 out of 9","6 out of 10",0.883421,0.907656,"0.862487","0.882458","0 out of 10","4 out of 9","4 out of 10",0.88286,0.9079,"0.877140","0.869962","0 out of 10","0 out of 9","0 out of 10",0.964542,0.709498,"0.706858","0.621081","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.583","0.398","0 out of 10","3 out of 9","3 out of 10",0.906,0,"1.653","1.280","0 out of 10","2 out of 9","2 out of 10","4 out of 10",0.824,0,"0.164","0.511","4 out of 10","0 out of 9","4 out of 10",0.71,0,"0.796","0.395","4 out of 10","5 out of 9","5 out of 10",0.767,0,"2.181","1.733","0 out of 10","2 out of 9","2 out of 10",0.805,0.004,"0.236","0.299","6 out of 10","0 out of 9","6 out of 10",0.020408,0,"0.088608","0.040000","0 out of 10","5 out of 9","5 out of 10"
450035,0.850916,0.873053,"0.837888","0.862514","5 out of 10","7 out of 9","7 out of 10",0.883421,0.907656,"0.903866","0.878562","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.868078","0.894379","5 out of 10","6 out of 9","6 out of 10",0.964542,0.709498,"1.003456","0.555178","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.952","0.790","0 out of 10","1 out of 9","1 out of 10",0.906,0,"0.396","0.659","3 out of 10","0 out of 9","3 out of 10","5 out of 10",0.824,0,"1.250","1.000","0 out of 10","2 out of 9","2 out of 10",0.71,0,"0.490","0.000","10 out of 10","9 out of 9","10 out of 10",0.767,0,"0.923","2.922","0 out of 10","0 out of 9","0 out of 10",0.805,0.004,"0.302","0.139","8 out of 10","5 out of 9","8 out of 10",0.020408,0,"0.040000","0.017094","2 out of 10","5 out of 9","5 out of 10"
450039,0.850916,0.873053,"0.845716","0.865548","6 out of 10","7 out of 9","7 out of 10",0.883421,0.907656,"0.890928","0.890875","3 out of 10","0 out of 9","3 out of 10",0.88286,0.9079,"0.875886","0.894923","5 out of 10","5 out of 9","5 out of 10",0.964542,0.709498,"1.682417","0.871088","4 out of 10","8 out of 9","8 out of 10",0.369,0,"0.296","0.133","6 out of 10","5 out of 9","6 out of 10",0.906,0,"3.558","0.278","7 out of 10","9 out of 9","9 out of 10","1 out of 10",0.824,0,"1.531","2.011","0 out of 10","0 out of 9","0 out of 10",0.71,0,"5.389","3.143","0 out of 10","4 out of 9","4 out of 10",0.767,0,"0.518","0.380","5 out of 10","2 out of 9","5 out of 10",0.805,0.004,"0.885","0.839","0 out of 10","0 out of 9","0 out of 10",0.020408,0,"0.000000","0.013699","3 out of 10","0 out of 9","3 out of 10"
450040,0.850916,0.873053,"0.862659","0.863567","6 out of 10","0 out of 9","6 out of 10",0.883421,0.907656,"0.878658","0.888109","2 out of 10","3 out of 9","3 out of 10",0.88286,0.9079,"0.878855","0.898240","6 out of 10","6 out of 9","6 out of 10",0.964542,0.709498,"0.934822","0.604585","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.451","0.160","6 out of 10","6 out of 9","6 out of 10",0.906,0,"0.495","0.581","4 out of 10","0 out of 9","4 out of 10","6 out of 10",0.824,0,"0.704","0.269","7 out of 10","6 out of 9","7 out of 10",0.71,0,"Not Available","0.389","5 out of 10","Not Available","5 out of 10",0.767,0,"1.510","0.915","0 out of 10","3 out of 9","3 out of 10",0.805,0.004,"1.262","1.149","0 out of 10","0 out of 9","0 out of 10",0.020408,0,"0.121212","0.059761","0 out of 10","5 out of 9","5 out of 10"
450042,0.850916,0.873053,"0.850635","0.858816","4 out of 10","3 out of 9","4 out of 10",0.883421,0.907656,"0.880280","0.866625","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.862262","0.864145","0 out of 10","0 out of 9","0 out of 10",0.964542,0.709498,"0.987527","0.808673","6 out of 10","6 out of 9","6 out of 10",0.369,0,"0.299","0.594","0 out of 10","0 out of 9","0 out of 10",0.906,0,"0.474","1.835","0 out of 10","0 out of 9","0 out of 10","0 out of 10",0.824,0,"1.235","1.157","0 out of 10","0 out of 9","0 out of 10",0.71,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.767,0,"0.944","1.627","0 out of 10","0 out of 9","0 out of 10",0.805,0.004,"0.450","1.013","0 out of 10","0 out of 9","0 out of 10",0.020408,0,"0.125000","0.000000","10 out of 10","9 out of 9","10 out of 10"
450044,0.850916,0.873053,"0.866015","0.863004","5 out of 10","0 out of 9","5 out of 10",0.883421,0.907656,"0.901776","0.908117","10 out of 10","9 out of 9","10 out of 10",0.88286,0.9079,"0.894998","0.918298","10 out of 10","9 out of 9","10 out of 10",0.964542,0.709498,"1.402991","0.666776","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.608","0.314","2 out of 10","4 out of 9","4 out of 10",0.906,0,"1.010","0.667","3 out of 10","3 out of 9","3 out of 10","1 out of 10",0.824,0,"1.552","1.306","0 out of 10","1 out of 9","1 out of 10",0.71,0,"0.000","1.047","0 out of 10","0 out of 9","0 out of 10",0.767,0,"0.245","0.614","2 out of 10","0 out of 9","2 out of 10",0.805,0.004,"1.158","0.873","0 out of 10","2 out of 9","2 out of 10",0.020408,0,"0.033333","0.000000","10 out of 10","9 out of 9","10 out of 10"
450046,0.850916,0.873053,"0.840394","0.848157","0 out of 10","2 out of 9","2 out of 10",0.883421,0.907656,"0.895456","0.889072","3 out of 10","0 out of 9","3 out of 10",0.88286,0.9079,"0.876294","0.889000","3 out of 10","4 out of 9","4 out of 10",0.964542,0.709498,"0.701298","0.607039","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.746","0.384","0 out of 10","4 out of 9","4 out of 10",0.906,0,"1.609","1.006","0 out of 10","3 out of 9","3 out of 10","1 out of 10",0.824,0,"0.116","1.560","0 out of 10","0 out of 9","0 out of 10",0.71,0,"0.762","0.331","5 out of 10","5 out of 9","5 out of 10",0.767,0,"1.182","0.710","1 out of 10","3 out of 9","3 out of 10",0.805,0.004,"1.382","0.991","0 out of 10","2 out of 9","2 out of 10",0.020408,0,"0.043478","0.015152","3 out of 10","6 out of 9","6 out of 10"
450051,0.850916,0.873053,"0.834818","0.845147","0 out of 10","2 out of 9","2 out of 10",0.883421,0.907656,"0.881730","0.873320","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.899985","0.874265","0 out of 10","0 out of 9","0 out of 10",0.964542,0.709498,"1.050846","0.382931","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.092","0.207","4 out of 10","0 out of 9","4 out of 10",0.906,0,"0.772","0.000","10 out of 10","9 out of 9","10 out of 10","6 out of 10",0.824,0,"2.811","0.341","6 out of 10","8 out of 9","8 out of 10",0.71,0,"0.000","1.163","0 out of 10","0 out of 9","0 out of 10",0.767,0,"0.564","2.079","0 out of 10","0 out of 9","0 out of 10",0.805,0.004,"0.797","0.441","5 out of 10","4 out of 9","5 out of 10",0.020408,0,"0.010000","0.000000","10 out of 10","9 out of 9","10 out of 10"
450054,0.850916,0.873053,"0.874403","0.865927","7 out of 10","0 out of 9","7 out of 10",0.883421,0.907656,"0.892364","0.880077","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.908681","0.919299","10 out of 10","9 out of 9","10 out of 10",0.964542,0.709498,"0.860702","0.397945","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.790","0.660","0 out of 10","1 out of 9","1 out of 10",0.906,0,"1.740","0.394","6 out of 10","7 out of 9","7 out of 10","2 out of 10",0.824,0,"1.181","1.048","0 out of 10","1 out of 9","1 out of 10",0.71,0,"0.976","0.681","1 out of 10","3 out of 9","3 out of 10",0.767,0,"0.354","0.462","4 out of 10","0 out of 9","4 out of 10",0.805,0.004,"1.117","0.931","0 out of 10","1 out of 9","1 out of 10",0.020408,0,"0.012821","0.000000","10 out of 10","9 out of 9","10 out of 10"
450055,0.850916,0.873053,"0.851331","0.869020","Not Available","Not Available","Not Available",0.883421,0.907656,"0.883517","0.874471","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.870633","0.902826","8 out of 10","8 out of 9","8 out of 10",0.964542,0.709498,"0.940485","0.665136","10 out of 10","9 out of 9","10 out of 10",0.369,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.906,0,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",0.824,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.71,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.767,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.805,0.004,"1.330","0.000","10 out of 10","9 out of 9","10 out of 10",0.020408,0,"0.023256","0.000000","10 out of 10","9 out of 9","10 out of 10"
450056,0.850916,0.873053,"0.869274","0.869026","8 out of 10","0 out of 9","8 out of 10",0.883421,0.907656,"0.894585","0.898589","6 out of 10","3 out of 9","6 out of 10",0.88286,0.9079,"0.876940","0.902917","8 out of 10","8 out of 9","8 out of 10",0.964542,0.709498,"0.939989","0.663240","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.312","0.685","0 out of 10","0 out of 9","0 out of 10",0.906,0,"2.218","0.280","7 out of 10","8 out of 9","8 out of 10","0 out of 10",0.824,0,"0.886","1.715","0 out of 10","0 out of 9","0 out of 10",0.71,0,"0.897","0.780","0 out of 10","1 out of 9","1 out of 10",0.767,0,"1.157","0.505","4 out of 10","5 out of 9","5 out of 10",0.805,0.004,"0.520","0.785","1 out of 10","0 out of 9","1 out of 10",0.020408,0,"0.025316","0.000000","10 out of 10","9 out of 9","10 out of 10"
450058,0.850916,0.873053,"0.851456","0.853347","1 out of 10","0 out of 9","1 out of 10",0.883421,0.907656,"0.900431","0.882416","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.892675","0.893661","4 out of 10","0 out of 9","4 out of 10",0.964542,0.709498,"0.861226","0.489962","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.317","0.139","6 out of 10","5 out of 9","6 out of 10",0.906,0,"2.865","0.717","2 out of 10","7 out of 9","7 out of 10","2 out of 10",0.824,0,"1.120","0.749","1 out of 10","3 out of 9","3 out of 10",0.71,0,"0.911","0.966","0 out of 10","0 out of 9","0 out of 10",0.767,0,"0.392","0.858","0 out of 10","0 out of 9","0 out of 10",0.805,0.004,"1.841","0.860","0 out of 10","5 out of 9","5 out of 10",0.020408,0,"0.034483","0.000000","10 out of 10","9 out of 9","10 out of 10"
450064,0.850916,0.873053,"0.832656","0.855121","2 out of 10","5 out of 9","5 out of 10",0.883421,0.907656,"0.891707","0.883167","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.874937","0.896865","6 out of 10","6 out of 9","6 out of 10",0.964542,0.709498,"0.921397","0.554026","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.289","0.797","0 out of 10","0 out of 9","0 out of 10",0.906,0,"1.500","0.647","3 out of 10","5 out of 9","5 out of 10","0 out of 10",0.824,0,"0.558","1.343","0 out of 10","0 out of 9","0 out of 10",0.71,0,"0.674","0.671","1 out of 10","0 out of 9","1 out of 10",0.767,0,"0.824","1.482","0 out of 10","0 out of 9","0 out of 10",0.805,0.004,"0.626","1.505","0 out of 10","0 out of 9","0 out of 10",0.020408,0,"0.166667","0.051724","0 out of 10","6 out of 9","6 out of 10"
450068,0.850916,0.873053,"0.832580","0.856307","3 out of 10","5 out of 9","5 out of 10",0.883421,0.907656,"0.879543","0.882714","0 out of 10","1 out of 9","1 out of 10",0.88286,0.9079,"0.894015","0.910126","10 out of 10","9 out of 9","10 out of 10",0.964542,0.709498,"0.964573","0.680057","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.404","0.431","0 out of 10","0 out of 9","0 out of 10",0.906,0,"1.061","0.433","5 out of 10","5 out of 9","5 out of 10","2 out of 10",0.824,0,"2.066","1.761","0 out of 10","1 out of 9","1 out of 10",0.71,0,"0.372","0.374","5 out of 10","0 out of 9","5 out of 10",0.767,0,"1.034","0.618","2 out of 10","4 out of 9","4 out of 10",0.805,0.004,"0.895","0.510","4 out of 10","4 out of 9","4 out of 10",0.020408,0,"0.054795","0.040268","0 out of 10","2 out of 9","2 out of 10"
450072,0.850916,0.873053,"0.856013","0.871680","9 out of 10","9 out of 9","9 out of 10",0.883421,0.907656,"0.873592","0.865106","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.888718","0.905136","9 out of 10","8 out of 9","9 out of 10",0.964542,0.709498,"0.883626","0.593196","10 out of 10","9 out of 9","10 out of 10",0.369,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.906,0,"Not Available","0.000","10 out of 10","Not Available","10 out of 10","Not Available",0.824,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.71,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.767,0,"0.000","0.000","10 out of 10","0 out of 9","10 out of 10",0.805,0.004,"0.714","0.625","3 out of 10","1 out of 9","3 out of 10",0.020408,0,"0.096774","0.019608","1 out of 10","7 out of 9","7 out of 10"
450079,0.850916,0.873053,"0.840066","0.875355","10 out of 10","9 out of 9","10 out of 10",0.883421,0.907656,"0.892909","0.890249","3 out of 10","0 out of 9","3 out of 10",0.88286,0.9079,"0.889810","0.895661","5 out of 10","3 out of 9","5 out of 10",0.964542,0.709498,"0.916001","0.545030","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.596","0.622","0 out of 10","0 out of 9","0 out of 10",0.906,0,"1.832","0.488","5 out of 10","7 out of 9","7 out of 10","6 out of 10",0.824,0,"0.970","0.369","5 out of 10","6 out of 9","6 out of 10",0.71,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.767,0,"1.321","1.187","0 out of 10","1 out of 9","1 out of 10",0.805,0.004,"1.418","0.890","0 out of 10","3 out of 9","3 out of 10",0.020408,0,"0.038194","0.038462","0 out of 10","0 out of 9","0 out of 10"
450080,0.850916,0.873053,"0.851641","0.857622","Not Available","Not Available","Not Available",0.883421,0.907656,"0.896161","0.870314","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.866400","0.895813","5 out of 10","7 out of 9","7 out of 10",0.964542,0.709498,"1.044728","0.706863","10 out of 10","9 out of 9","10 out of 10",0.369,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.906,0,"0.000","0.000","10 out of 10","0 out of 9","10 out of 10","Not Available",0.824,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.71,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.767,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.805,0.004,"0.797","0.476","4 out of 10","4 out of 9","4 out of 10",0.020408,0,"0.029412","0.000000","10 out of 10","9 out of 9","10 out of 10"
450082,0.850916,0.873053,"0.847180","0.860596","Not Available","Not Available","Not Available",0.883421,0.907656,"0.880448","0.860929","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.885402","0.893854","4 out of 10","3 out of 9","4 out of 10",0.964542,0.709498,"0.899925","0.605247","10 out of 10","9 out of 9","10 out of 10",0.369,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.906,0,"0.000","Not Available","Not Available","Not Available","Not Available","Not Available",0.824,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.71,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.767,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.805,0.004,"0.474","0.000","10 out of 10","9 out of 9","10 out of 10",0.020408,0,"0.017857","0.000000","10 out of 10","9 out of 9","10 out of 10"
450083,0.850916,0.873053,"0.848542","0.838578","0 out of 10","0 out of 9","0 out of 10",0.883421,0.907656,"0.891370","0.881337","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.869012","0.884609","1 out of 10","4 out of 9","4 out of 10",0.964542,0.709498,"0.679635","0.440059","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.810","0.136","6 out of 10","8 out of 9","8 out of 10",0.906,0,"1.453","0.773","2 out of 10","4 out of 9","4 out of 10","0 out of 10",0.824,0,"0.776","0.888","0 out of 10","0 out of 9","0 out of 10",0.71,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.767,0,"0.469","0.884","0 out of 10","0 out of 9","0 out of 10",0.805,0.004,"0.800","0.639","2 out of 10","2 out of 9","2 out of 10",0.020408,0,"0.063830","0.041667","0 out of 10","3 out of 9","3 out of 10"
450087,0.850916,0.873053,"0.820501","0.848628","0 out of 10","5 out of 9","5 out of 10",0.883421,0.907656,"0.888604","0.890986","3 out of 10","1 out of 9","3 out of 10",0.88286,0.9079,"0.905924","0.892001","4 out of 10","0 out of 9","4 out of 10",0.964542,0.709498,"0.983012","0.439986","10 out of 10","9 out of 9","10 out of 10",0.369,0,"0.849","0.000","10 out of 10","9 out of 9","10 out of 10",0.906,0,"2.219","0.258","7 out of 10","8 out of 9","8 out of 10","3 out of 10",0.824,0,"1.526","2.184","0 out of 10","0 out of 9","0 out of 10",0.71,0,"0.462","0.000","10 out of 10","9 out of 9","10 out of 10",0.767,0,"2.907","2.431","0 out of 10","1 out of 9","1 out of 10",0.805,0.004,"0.846","0.996","0 out of 10","0 out of 9","0 out of 10",0.020408,0,"0.012658","Not Available","Not Available","Not Available","Not Available"
450090,0.850916,0.873053,"0.849108","0.861121","Not Available","Not Available","Not Available",0.883421,0.907656,"0.884123","0.873348","0 out of 10","0 out of 9","0 out of 10",0.88286,0.9079,"0.868572","0.889850","3 out of 10","5 out of 9","5 out of 10",0.964542,0.709498,"1.158794","0.675067","10 out of 10","9 out of 9","10 out of 10",0.369,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.906,0,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",0.824,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.71,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.767,0,"Not Available","Not Available","Not Available","Not Available","Not Available",0.805,0.004,"0.000","Not Available","Not Available","Not Available","Not Available",0.020408,0,"0.084746","0.116667","0 out of 10","0 out of 9","0 out of 10"
